,Provincia,Partido,Localidad,ADSL,Cablemódem,Dial Up,Fibra óptica,4G,3G,Telefonía Fija,Wireless,Satelital
1212,MISIONES,Montecarlo,Taruma,0,0,0,0,0,0,0,0,1
1213,MISIONES,Montecarlo,Villa Parodi,0,0,0,0,0,0,0,0,0
1214,MISIONES,Oberá,Alberdi,0,0,0,1,1,1,1,1,0
1215,MISIONES,Oberá,Barrio Escuela 461,0,0,0,0,0,0,0,0,0
1216,MISIONES,Eldorado,Valle Hermoso,0,0,0,0,0,0,0,0,0
1217,MISIONES,Eldorado,Villa Roulet,0,0,0,0,0,0,0,0,0
1218,MISIONES,General Manuel Belgrano,Almirante Brown,0,0,0,0,1,0,0,0,0
1219,MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,0,0,0,1,1,0,1,0,0
1220,MISIONES,General Manuel Belgrano,Caburei,0,0,0,0,0,0,0,0,0
1221,MISIONES,General Manuel Belgrano,Dos Hermanas,0,0,0,0,1,0,0,0,0
1222,MISIONES,General Manuel Belgrano,Integración,0,0,0,0,0,0,1,0,0
1223,MISIONES,General Manuel Belgrano,Piñalito Norte,0,0,0,0,1,0,0,0,0
1224,MISIONES,General Manuel Belgrano,Puerto Andresito,0,0,0,0,0,0,0,0,0
1225,MISIONES,General Manuel Belgrano,Puerto Deseado,0,0,0,0,0,0,0,0,0
1226,MISIONES,General Manuel Belgrano,San Antonio,0,0,0,0,1,1,1,0,0
1227,MISIONES,Guaraní,El Soberbio,0,0,0,0,1,0,1,1,1
1228,MISIONES,Guaraní,Fracrán,0,0,0,0,1,1,0,1,0
1229,MISIONES,Guaraní,San Vicente,0,0,0,1,1,1,1,1,0
1230,MISIONES,Iguazú,Esperanza,1,1,0,1,1,1,1,1,0
1231,MISIONES,Iguazú,Libertad,1,0,0,0,1,1,1,0,0
1232,MISIONES,Iguazú,Puerto Iguazú,1,1,0,1,1,1,1,0,1
1233,CORDOBA,Capital,Córdoba,1,1,1,1,1,1,1,1,1
1234,CORDOBA,Capital,Jardín Arenales,0,0,0,0,1,1,0,0,0
1235,CORDOBA,Capital,La Floresta,0,0,0,0,1,1,0,0,0
1236,CORDOBA,Colón,1 De Agosto,0,0,0,0,1,1,0,0,0
1237,CORDOBA,Colón,Agua de Oro,1,0,0,1,1,1,0,1,0
1238,CORDOBA,Colón,Almirante Brown,0,0,0,0,0,0,0,0,0
1239,CORDOBA,Colón,Ascochinga,1,0,0,1,1,1,1,0,0
1240,CORDOBA,Colón,Barrio Nuevo Río Ceballos,0,0,0,0,0,0,0,0,0
1241,CORDOBA,Colón,Canteras El Sauce,0,0,0,0,0,0,0,0,0
1242,CORDOBA,Colón,Casa Bamba,0,0,0,0,0,1,0,0,0
1243,CORDOBA,Colón,Ciudad De Los Niños,0,0,0,0,0,0,0,0,0
1244,CORDOBA,Colón,Colonia Caroya,1,1,0,1,1,1,1,1,0
1245,BUENOS AIRES,La Matanza,Rafael Castillo,1,1,1,1,1,1,1,1,0
1246,BUENOS AIRES,La Matanza,Ramos Mejía,1,1,1,1,1,1,1,1,1
1247,BUENOS AIRES,La Matanza,San Justo,1,1,1,1,1,1,1,1,1
1248,BUENOS AIRES,La Matanza,Tapiales,1,1,1,1,1,1,1,1,1
1249,BUENOS AIRES,La Matanza,Villa Eduardo Madero,1,1,1,1,1,1,1,1,0
1250,CATAMARCA,Santa María,Yapes,0,0,0,0,0,0,0,0,0
1251,CATAMARCA,Santa Rosa,Alijilán,0,0,0,0,1,0,1,0,1
1252,CATAMARCA,Santa Rosa,Bañado de Ovanta,0,0,0,0,1,0,1,0,1
1253,CATAMARCA,Santa Rosa,Las Cañas,0,0,0,0,0,0,0,0,0
1254,CATAMARCA,Santa Rosa,Lavalle,0,0,0,0,0,0,0,0,1
1255,CATAMARCA,Santa Rosa,Los Altos,0,0,0,0,1,1,1,1,1
1256,CATAMARCA,Santa Rosa,Manantiales,0,0,0,0,0,0,0,0,0
1257,CATAMARCA,Santa Rosa,San Pedro,0,0,0,0,1,0,0,0,0
1258,CATAMARCA,Tinogasta,Anillaco,0,0,0,0,0,0,0,0,0
1259,CATAMARCA,Tinogasta,Antinaco,0,0,0,0,0,0,0,0,0
1260,CATAMARCA,Tinogasta,Banda de Lucero,0,0,0,0,0,0,0,0,0
1261,CATAMARCA,Tinogasta,Cerro Negro,0,0,0,0,0,0,0,0,0
1262,CATAMARCA,Tinogasta,Copacabana,0,0,0,0,1,0,0,0,0
1263,CATAMARCA,Tinogasta,Cordobita,0,0,0,0,0,0,0,0,0
1264,CATAMARCA,Tinogasta,Costa de Reyes,0,0,0,0,0,0,0,0,0
1265,CATAMARCA,Tinogasta,El Pueblito,0,0,0,0,0,0,1,0,0
1266,CATAMARCA,Tinogasta,El Puesto,0,0,0,0,0,0,0,0,0
1267,CATAMARCA,Tinogasta,El Salado,0,0,0,0,0,0,0,0,0
1268,CATAMARCA,Tinogasta,Fiambalá,0,0,0,1,1,1,1,1,1
1269,CATAMARCA,Tinogasta,La Puntilla,0,0,0,0,0,0,0,0,0
1270,CATAMARCA,Tinogasta,La Ramadita,0,0,0,0,0,0,0,0,0
1271,CATAMARCA,Tinogasta,Los Balverdis,0,0,0,0,0,0,0,0,0
1272,CATAMARCA,Tinogasta,Medanitos,0,0,0,0,1,0,0,0,0
1273,CATAMARCA,Tinogasta,Palo Blanco,0,0,0,0,0,0,1,0,0
1274,CATAMARCA,Tinogasta,Pampa Blanca,0,0,0,0,0,0,0,0,0
1275,CATAMARCA,Tinogasta,Punta del Agua,0,0,0,0,0,0,0,0,0
1276,CATAMARCA,Tinogasta,Saujil,0,0,0,0,0,0,0,0,0
1277,BUENOS AIRES,Berazategui,Guillermo E. Hudson,1,1,1,1,1,1,1,0,0
1278,BUENOS AIRES,Berazategui,Juan María Gutierrez,1,1,1,1,1,1,1,1,0
1279,BUENOS AIRES,Berazategui,Pereyra,1,1,1,1,1,0,1,0,0
1280,BUENOS AIRES,Berazategui,Plátanos,0,1,0,1,1,1,1,0,0
1281,BUENOS AIRES,Berazategui,Ranelagh,1,1,1,1,1,1,1,0,1
1282,BUENOS AIRES,Berazategui,Villa España,1,1,0,1,1,1,1,0,0
1283,BUENOS AIRES,Berisso,Barrio Banco Provincia,0,0,0,0,1,0,0,0,0
1284,BUENOS AIRES,Berisso,Barrio El Carmen (Este),0,0,0,1,1,1,0,1,0
1285,BUENOS AIRES,Berisso,Barrio Universitario,0,0,0,0,1,1,0,0,0
1286,BUENOS AIRES,Bragado,Asamblea,0,0,0,0,0,0,0,0,0
1287,CATAMARCA,Tinogasta,Tatón,0,0,0,0,1,0,1,0,0
1288,BUENOS AIRES,La Matanza,Ciudad Evita,1,1,1,1,1,1,1,1,0
1289,BUENOS AIRES,La Matanza,Gonzalez Catán,1,1,1,1,1,1,1,1,1
1290,BUENOS AIRES,La Matanza,Gregorio De Laferrere,1,1,1,1,1,1,1,1,0
1291,BUENOS AIRES,La Matanza,Isidro Casanova,1,1,1,1,1,1,1,1,0
1292,BUENOS AIRES,La Matanza,La Tablada,1,1,1,1,1,1,1,1,0
1293,BUENOS AIRES,La Matanza,Lomas Del Mirador,1,1,1,1,1,1,1,1,0
1294,BUENOS AIRES,Saladillo,Alvarez de Toledo,0,0,0,1,0,1,1,0,0
1295,BUENOS AIRES,Saladillo,Blaquier,0,0,0,0,0,0,0,0,0
1296,BUENOS AIRES,Saladillo,Cazón,0,0,0,1,0,0,1,0,0
1297,BUENOS AIRES,Saladillo,Del Carril,0,0,0,0,1,0,1,1,0
1298,BUENOS AIRES,Saladillo,Polvaredas,0,0,0,0,0,0,0,0,0
1299,BUENOS AIRES,Saladillo,Saladillo,1,1,0,1,1,1,1,1,0
1300,BUENOS AIRES,Salliqueló,Quenumá,0,0,0,0,0,0,0,0,0
1301,BUENOS AIRES,Salliqueló,Salliqueló,1,0,1,0,1,1,1,0,1
1302,BUENOS AIRES,Salto,Arroyo Dulce,1,0,0,1,1,1,1,1,0
1303,BUENOS AIRES,Salto,Berdier,0,0,0,0,0,0,0,0,0
1304,BUENOS AIRES,Salto,Gahan,0,0,0,0,0,1,1,0,0
1305,BUENOS AIRES,Salto,Inés Indart,0,0,0,1,1,0,1,0,1
1306,BUENOS AIRES,Salto,La Invencible,0,0,0,0,1,0,0,0,0
1307,BUENOS AIRES,Salto,Salto,1,1,1,1,1,1,1,0,0
1308,CABA,COMUNA 15,PARQUE CHAS,1,1,1,1,1,1,1,1,1
1309,CATAMARCA,Tinogasta,Tinogasta,1,0,0,1,1,0,1,0,1
1310,CATAMARCA,Valle Viejo,El Bañado,0,0,0,0,0,0,0,0,0
1311,CATAMARCA,Valle Viejo,El Portezuelo,0,0,0,0,0,1,0,0,1
1312,CATAMARCA,Valle Viejo,Huaycama,0,0,0,0,0,0,0,0,0
1313,CATAMARCA,Valle Viejo,Las Tejas,0,0,0,0,1,1,0,0,0
1314,CATAMARCA,Valle Viejo,Polcos,0,0,0,1,0,0,0,0,0
1315,CATAMARCA,Valle Viejo,Pozo Del Mistol,0,0,0,1,0,0,0,0,0
1316,CATAMARCA,Valle Viejo,San Isidro,0,0,0,1,1,1,0,1,0
1317,CORDOBA,Colón,Colonia Tirolesa,0,0,0,0,1,1,1,0,0
1318,CORDOBA,Colón,Colonia Vicente Agüero,0,0,0,0,0,0,1,0,0
1319,CORDOBA,Colón,Corral Quemado,0,0,0,0,0,0,0,0,0
1320,CORDOBA,Colón,Country Chacras de la Villa - Country San Isidro,0,0,0,0,1,1,0,0,0
1321,CORDOBA,Colón,Dumesnil,0,0,0,1,1,0,0,0,0
1322,CORDOBA,Colón,El Diquecito,0,0,0,0,1,0,0,0,0
1323,CORDOBA,Colón,El Manzano,1,0,0,0,1,0,0,1,0
1324,CORDOBA,Colón,El Pueblito,0,0,0,0,0,1,0,0,0
1325,CORDOBA,Colón,Estación Colonia Tirolesa,0,0,0,0,0,0,0,0,0
1326,CORDOBA,Colón,General Paz,1,0,0,0,1,1,1,0,0
1327,CORDOBA,Colón,Jesús María,1,1,0,1,1,1,1,0,0
1328,CORDOBA,Colón,La Calera,1,1,0,1,1,1,1,1,1
1329,CORDOBA,Colón,La Granja,1,0,0,1,1,0,1,1,0
1330,CORDOBA,Colón,La Morada,0,0,0,0,1,1,0,0,0
1331,CORDOBA,Colón,La Puerta,0,0,0,0,0,0,0,0,0
1332,CORDOBA,Colón,Las Corzuelas,0,0,0,0,1,0,0,0,0
1333,CORDOBA,Colón,Los Chañaritos,0,0,0,0,0,0,0,0,0
1334,CORDOBA,Colón,Villa Allende,1,1,0,1,1,1,1,1,0
1335,CORDOBA,Colón,Villa Cerro Azul,1,0,0,0,0,0,0,1,0
1336,CORDOBA,Colón,Villa Corazon De Maria,0,0,0,0,0,0,0,0,0
1337,CORDOBA,Colón,Villa El Fachinal - Parque Norte - Guiñazú Norte,1,0,0,0,0,0,1,0,1
1338,CORDOBA,Colón,Villa Los Llanos - Juárez Celman,1,0,0,1,1,1,1,1,0
1339,CORDOBA,Colón,Villa Pastora,0,0,0,0,0,0,0,0,0
1340,CORDOBA,Cruz del Eje,Alto de los Quebrachos,0,0,0,0,0,0,0,1,0
1341,CORDOBA,Cruz del Eje,Bañado de Soto,0,0,0,0,0,0,0,1,0
1342,CORDOBA,Cruz del Eje,Canteras Quilpo,0,0,0,0,0,0,1,1,0
1343,CORDOBA,Cruz del Eje,Cruz de Caña,0,0,0,0,0,0,0,1,0
1344,CORDOBA,Cruz del Eje,Cruz del Eje,1,1,0,1,1,1,1,1,0
1345,CORDOBA,Cruz del Eje,El Brete,0,0,0,1,0,0,0,1,0
1346,CORDOBA,Cruz del Eje,El Rincón,0,0,0,0,0,0,0,0,0
1347,CORDOBA,Cruz del Eje,Guanaco Muerto,0,0,0,0,0,0,0,1,0
1348,CORDOBA,Cruz del Eje,La Banda,0,0,0,0,0,0,0,0,1
1349,CORDOBA,Cruz del Eje,La Batea,0,0,0,0,0,0,0,1,0
1350,CORDOBA,Tulumba,Las Arrias,1,0,0,0,1,1,1,0,0
1351,CORDOBA,Tulumba,Lucio V. Mansilla,0,0,0,0,1,1,1,0,0
1352,CORDOBA,Tulumba,Rosario del Saladillo,0,0,0,1,0,0,0,0,0
1353,CORDOBA,Tulumba,San José de la Dormida,1,0,0,0,1,1,1,1,1
1354,CORDOBA,Tulumba,San José de las Salinas,0,0,0,0,1,1,0,0,0
1355,CORDOBA,Tulumba,San Pedro Norte,0,0,0,0,0,0,0,1,0
1356,CORDOBA,Tulumba,Villa Tulumba,0,0,0,1,1,1,1,1,0
1357,CORDOBA,Unión,Aldea Santa María,0,0,0,0,0,0,0,0,0
1358,CORDOBA,Unión,Alto Alegre,1,1,0,1,1,1,1,0,0
1359,CORDOBA,Unión,Ana Zumarán,0,0,0,0,1,0,0,0,0
1360,CORDOBA,Unión,Ballesteros,1,0,0,1,1,1,1,1,0
1361,CORDOBA,Unión,Ballesteros Sur,0,0,0,1,0,0,1,1,0
1362,CORDOBA,Unión,Bell Ville,1,1,0,1,1,1,1,0,0
1363,CORDOBA,Unión,Benjamín Gould,0,0,0,0,1,0,1,1,0
1364,JUJUY,Ledesma,Caimancito,1,0,0,0,1,1,1,1,1
1365,JUJUY,Ledesma,Calilegua,0,1,0,0,1,1,0,1,1
1366,JUJUY,Ledesma,Chalicán,0,0,0,0,1,0,0,1,0
1367,JUJUY,Ledesma,Fraile Pintado,1,1,0,0,1,1,1,1,1
1368,JUJUY,Ledesma,Libertad,0,0,0,0,0,0,0,0,0
1369,JUJUY,Ledesma,Libertador General San Martín (Est. Ledesma),1,1,0,1,1,1,1,1,1
1370,JUJUY,Ledesma,Maíz Negro,0,0,0,0,0,0,0,0,0
1371,JUJUY,Ledesma,Paulina,0,0,0,0,0,0,0,0,0
1372,JUJUY,Ledesma,Pueblo Ledesma,0,0,0,0,1,1,0,0,0
1373,JUJUY,Ledesma,Yuto,0,0,0,0,1,1,0,1,1
1374,JUJUY,Palpalá,Carahunco,1,0,0,0,0,0,1,0,1
1375,JUJUY,Palpalá,Centro Forestal,1,0,0,0,0,0,1,0,0
1376,JUJUY,Palpalá,Mina 9 de Octubre,0,0,0,0,0,0,0,0,0
1377,JUJUY,Palpalá,Palpalá (Est. Gral. Manuel N. Savio),1,1,0,1,1,1,1,1,1
1378,JUJUY,Palpalá,Rio Blanco,0,0,0,0,1,1,0,0,0
1379,JUJUY,Rinconada,Casa Colorada,0,0,0,0,0,0,0,0,0
1380,BUENOS AIRES,Bragado,Bragado,1,1,1,1,1,1,1,1,0
1381,BUENOS AIRES,Bragado,Comodoro Py,0,0,0,1,1,1,0,1,0
1382,BUENOS AIRES,Bragado,General O'Brien,1,0,0,1,1,1,1,1,0
1383,BUENOS AIRES,Bragado,Irala,0,1,0,0,1,0,1,1,0
1384,BUENOS AIRES,Bragado,La Limpia,0,0,0,0,0,0,0,0,0
1385,BUENOS AIRES,Bragado,Máximo Fernández (Est. Juan F. Salaberry),0,0,0,0,0,0,0,0,0
1386,BUENOS AIRES,Bragado,Mechita (Est. Mecha),1,1,0,0,0,0,0,1,0
1387,BUENOS AIRES,Bragado,Olascoaga,0,0,0,0,0,0,0,1,0
1388,BUENOS AIRES,Bragado,Warnes,1,0,0,0,0,0,0,1,0
1389,BUENOS AIRES,Brandsen,Altamirano,0,0,0,0,1,0,1,0,0
1390,BUENOS AIRES,Brandsen,Barrio El Mirador,0,0,0,0,1,1,0,0,0
1391,BUENOS AIRES,Brandsen,Barrio Las Golondrinas,0,0,0,0,1,1,0,0,0
1392,BUENOS AIRES,Brandsen,Barrio Los Bosquecitos,0,0,0,0,0,0,0,0,0
1393,BUENOS AIRES,Brandsen,Barrio Parque Las Acacias,0,0,0,0,0,0,0,0,0
1394,BUENOS AIRES,Brandsen,Campos de Roca,0,0,0,0,1,1,0,0,0
1395,BUENOS AIRES,Brandsen,Club de Campo Las Malvinas,0,0,0,0,0,0,0,0,0
1396,CHACO,25 de Mayo,Napalpí,0,0,0,0,1,0,0,0,0
1397,MISIONES,Libertador Grl. San Martín,Mbopicuá,0,0,0,0,0,0,0,0,0
1398,MISIONES,Libertador Grl. San Martín,Puerto Leoni,0,0,0,0,1,0,0,1,0
1399,BUENOS AIRES,Carlos Casares,Carlos Casares,1,1,1,1,1,1,1,1,0
1400,BUENOS AIRES,Carlos Casares,Colonia Mauricio,0,0,0,0,0,0,0,0,0
1401,BUENOS AIRES,Carlos Casares,Hortensia,0,0,0,0,0,0,0,0,0
1402,BUENOS AIRES,Carlos Casares,La Sofía,0,0,0,0,1,1,0,1,0
1403,BUENOS AIRES,Carlos Casares,Mauricio Hirsch,0,0,0,0,0,0,1,1,0
1404,BUENOS AIRES,Carlos Casares,Moctezuma,0,0,0,0,1,0,1,1,0
1405,BUENOS AIRES,Carlos Casares,Ordoqui,0,0,0,0,0,0,0,0,0
1406,BUENOS AIRES,Carlos Casares,Santo Tomás,0,0,0,0,0,0,0,0,0
1407,BUENOS AIRES,Carlos Casares,Smith,0,0,0,0,0,0,1,1,0
1408,BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,1,1,1,1,1,1,1,1,0
1409,BUENOS AIRES,Carlos Tejedor,Colonia Seré,0,0,0,0,0,0,1,1,0
1410,BUENOS AIRES,Carlos Tejedor,Curarú,0,0,0,0,0,0,1,1,0
1411,BUENOS AIRES,Carlos Tejedor,Timote,0,0,0,0,0,0,1,1,0
1412,BUENOS AIRES,Carlos Tejedor,Tres Algarrobos (Est. Cuenca),0,0,0,0,1,1,1,1,1
1413,BUENOS AIRES,Carmen de Areco,Carmen de Areco,1,1,1,1,1,1,1,1,0
1414,BUENOS AIRES,La Matanza,Villa Luzuriaga,1,1,1,1,1,1,1,1,0
1415,BUENOS AIRES,La Matanza,Virrey Del Pino,1,1,0,1,1,1,1,1,0
1416,BUENOS AIRES,La Plata,Abasto,1,1,0,1,1,1,1,1,0
1417,BUENOS AIRES,La Plata,Angel Etcheverry,0,1,0,0,1,1,0,1,0
1418,BUENOS AIRES,La Plata,Arana,0,0,0,0,0,0,0,1,0
1419,BUENOS AIRES,La Plata,Arturo Segui,0,1,0,0,1,1,1,0,0
1420,BUENOS AIRES,La Plata,Barrio El Carmen Oeste,0,0,0,0,0,0,0,1,0
1421,BUENOS AIRES,La Plata,Barrio El Peligro,1,0,0,1,1,1,1,0,0
1422,BUENOS AIRES,La Plata,Barrio Gambier,0,0,0,0,1,1,0,1,0
1423,BUENOS AIRES,La Plata,Barrio Las Malvinas,0,0,0,0,1,1,0,0,0
1424,BUENOS AIRES,La Plata,Barrio Las Quintas,0,0,0,0,1,0,0,0,0
1425,BUENOS AIRES,La Plata,Villa Montoro,0,0,0,0,1,1,0,1,0
1426,BUENOS AIRES,La Plata,Villa Parque Sicardi,0,0,0,0,1,1,0,1,0
1427,BUENOS AIRES,Lanús,Gerli,1,1,1,1,1,1,1,0,0
1428,BUENOS AIRES,Lanús,Lanús Este,1,1,1,1,1,1,1,1,1
1429,BUENOS AIRES,Lanús,Lanús Oeste,0,1,1,1,1,1,1,1,0
1430,BUENOS AIRES,Lanús,Monte Chingolo,1,1,1,1,1,1,1,0,0
1431,BUENOS AIRES,Lanús,Remedios Escalada De San Martin,1,1,1,1,1,1,1,1,0
1432,BUENOS AIRES,San Cayetano,San Cayetano,1,1,0,1,1,1,1,1,0
1433,BUENOS AIRES,San Fernando,San Fernando,1,1,1,1,1,1,1,1,0
1434,BUENOS AIRES,San Fernando,Victoria,1,1,0,1,1,1,1,1,1
1435,BUENOS AIRES,San Fernando,Virreyes,1,1,0,1,1,1,1,0,0
1436,BUENOS AIRES,San Isidro,Acassuso,1,1,1,1,1,1,1,0,1
1437,BUENOS AIRES,San Isidro,Beccar,1,1,0,1,1,1,1,1,0
1438,BUENOS AIRES,San Miguel,Muñiz,1,1,1,1,1,1,1,0,0
1439,BUENOS AIRES,San Miguel,San Miguel,1,1,1,1,1,1,1,1,1
1440,BUENOS AIRES,San Nicolás,Campos Salles,0,0,0,0,0,0,0,0,0
1441,BUENOS AIRES,San Nicolás,Conesa,1,0,0,1,1,1,1,1,1
1442,BUENOS AIRES,San Nicolás,Erézcano,0,0,0,0,0,0,0,1,0
1443,BUENOS AIRES,San Nicolás,General Rojo,0,0,0,1,1,1,1,0,1
1444,BUENOS AIRES,San Nicolás,La Emilia,0,0,0,0,1,1,0,0,0
1445,BUENOS AIRES,San Nicolás,San Nicolás de los Arroyos,1,1,1,1,1,1,1,1,1
1446,BUENOS AIRES,San Nicolás,Villa Campi,0,0,0,0,0,1,0,0,0
1447,BUENOS AIRES,San Nicolás,Villa Canto,0,0,0,0,1,1,0,0,0
1448,BUENOS AIRES,San Nicolás,Villa Esperanza,0,0,0,0,0,0,0,0,0
1449,BUENOS AIRES,San Nicolás,Villa Riccio,0,0,0,0,0,0,0,0,0
1450,CABA,COMUNA 15,VILLA CRESPO,1,1,1,1,1,1,1,1,1
1451,CHACO,9 de Julio,Las Breñas,1,0,0,1,1,1,1,0,1
1452,CHACO,Almirante Brown,Concepción del Bermejo,0,0,0,1,1,1,1,1,1
1453,CHACO,Almirante Brown,Los Frentones,0,0,0,1,1,0,1,0,1
1454,CHACO,Almirante Brown,Pampa del Infierno,0,0,0,1,1,1,1,1,1
1455,CHACO,Almirante Brown,Río Muerto,0,0,0,0,1,0,0,0,0
1456,MISIONES,San Ignacio,General Urquiza,0,0,0,0,0,0,0,1,0
1457,CATAMARCA,Valle Viejo,Santa Cruz,0,0,0,0,0,0,0,0,0
1458,CATAMARCA,Valle Viejo,Santa Rosa,0,0,0,1,1,1,0,1,0
1459,CATAMARCA,Valle Viejo,Sumalao,0,0,0,1,0,0,0,1,0
1460,CATAMARCA,Valle Viejo,Villa Dolores,0,0,0,1,1,0,0,1,0
1461,CHACO,12 de Octubre,Gancedo,0,0,0,1,1,0,1,1,1
1462,CHACO,12 de Octubre,General Capdevila,0,0,0,0,1,0,0,0,0
1463,CHACO,12 de Octubre,General Pinedo,1,0,0,1,1,1,1,1,1
1464,CHACO,12 de Octubre,Mesón de Fierro,0,0,0,0,1,0,0,0,0
1465,CHACO,12 de Octubre,Pampa Landriel,0,0,0,0,1,0,0,0,0
1466,CHACO,1º de Mayo,Barrio de los Pescadores,0,0,0,0,0,0,0,0,0
1467,CHACO,1º de Mayo,Colonia Benítez,1,0,0,1,1,1,1,1,1
1468,CHACO,1º de Mayo,Margarita Belén,1,0,0,0,1,1,1,1,0
1469,CHACO,2 de Abril,Hermoso Campo,0,1,0,1,1,1,1,0,1
1470,CHACO,2 de Abril,Itín,0,0,0,1,0,0,0,0,0
1471,CHACO,25 de Mayo,Colonia Aborigen,0,0,0,0,1,0,0,1,0
1472,CHACO,25 de Mayo,Machagai,1,1,0,1,1,1,1,1,0
1473,BUENOS AIRES,Brandsen,Coronel Brandsen,1,0,0,1,1,1,1,1,0
1474,BUENOS AIRES,Brandsen,Gómez,0,0,0,0,1,0,1,0,0
1475,BUENOS AIRES,Brandsen,Jeppener,1,0,0,1,1,1,1,0,0
1476,BUENOS AIRES,Brandsen,Oliden,0,0,0,0,1,0,1,0,0
1477,BUENOS AIRES,Brandsen,Posada de los Lagos,0,0,0,0,1,1,0,0,0
1478,BUENOS AIRES,Brandsen,Samborombón,0,0,0,0,0,0,0,0,0
1479,BUENOS AIRES,Campana,Alto Los Cardales,0,0,0,1,1,1,0,1,0
1480,BUENOS AIRES,Campana,Barrio Los Pioneros,0,0,0,0,1,1,0,1,0
1481,BUENOS AIRES,Campana,Campana,1,1,1,1,1,1,1,1,1
1482,BUENOS AIRES,Campana,Chacras del Río Luján,0,0,0,0,1,1,0,1,0
1483,BUENOS AIRES,Campana,Lomas del Río Luján (Est. Río Luján),0,1,0,0,1,1,0,0,0
1484,BUENOS AIRES,Cañuelas,Alejandro Petión,1,1,1,0,1,1,1,1,0
1485,BUENOS AIRES,La Plata,City Bell,0,1,0,1,1,1,1,1,0
1486,BUENOS AIRES,La Plata,Country Club El Rodeo,0,0,0,0,1,1,0,0,0
1487,BUENOS AIRES,La Plata,El Retiro,0,0,0,1,1,1,0,0,0
1488,BUENOS AIRES,La Plata,Esquina Negra,0,0,0,0,1,1,0,0,0
1489,BUENOS AIRES,La Plata,Ignacio Correas,0,0,0,0,0,0,0,1,0
1490,BUENOS AIRES,La Plata,Joaquin Gorina,0,1,0,1,1,1,1,0,0
1491,BUENOS AIRES,La Plata,Jose Hernandez,0,1,0,1,1,1,0,0,0
1492,BUENOS AIRES,La Plata,Jose Melchor Romero,0,1,0,0,1,1,0,0,0
1493,BUENOS AIRES,La Plata,La Cumbre,0,0,0,0,1,1,0,1,0
1494,BUENOS AIRES,La Plata,La Plata,1,1,1,1,1,1,1,1,1
1495,BUENOS AIRES,La Plata,La Providencia,0,0,0,0,0,0,0,0,0
1496,BUENOS AIRES,La Plata,Lisandro Olmos,0,1,0,0,1,1,0,0,0
1497,BUENOS AIRES,San Isidro,Boulogne Sur Mer,1,1,0,1,1,1,1,1,1
1498,BUENOS AIRES,San Isidro,Martínez,1,1,1,1,1,1,1,0,1
1499,BUENOS AIRES,San Isidro,San Isidro,1,1,1,1,1,1,1,1,1
1500,BUENOS AIRES,San Isidro,Villa Adelina,1,1,0,1,1,1,1,0,0
1501,BUENOS AIRES,San Miguel,Bella Vista,1,1,1,1,1,1,1,1,1
1502,BUENOS AIRES,San Miguel,Campo De Mayo,0,0,0,0,1,1,0,0,1
1503,CABA,COMUNA 15,VILLA ORTUZAR,1,1,1,1,1,1,1,1,1
1504,CATAMARCA,Ambato,Chuchucaruana,0,0,0,0,0,0,0,0,0
1505,CATAMARCA,Ambato,Colpes,0,0,0,0,0,0,0,0,0
1506,CATAMARCA,Ambato,El Bolsón,0,0,0,0,1,0,0,0,1
1507,CATAMARCA,Ambato,El Rodeo,0,0,0,0,1,0,1,1,1
1508,CATAMARCA,Ambato,Huaycama,0,0,0,0,0,0,0,0,0
1509,CATAMARCA,Ambato,La Puerta,0,0,0,0,1,0,1,0,1
1510,CATAMARCA,Ambato,Las Chacritas,0,0,0,0,0,0,1,0,1
1511,CATAMARCA,Ambato,Las Juntas,0,0,0,0,1,0,0,0,0
1512,CATAMARCA,Ambato,Los Castillos,0,0,0,0,0,0,0,0,0
1513,CATAMARCA,Ambato,Los Talas,0,0,0,0,0,0,0,1,0
1514,CHACO,General Güemes,El Espinillo,0,0,0,0,1,0,0,0,1
1515,CHACO,General Güemes,El Sauzal,0,0,0,0,0,0,0,1,1
1516,CHACO,General Güemes,El Sauzalito,0,0,0,0,1,0,1,0,1
1517,CHACO,General Güemes,Fortín Lavalle,0,0,0,0,0,0,0,1,0
1518,CHACO,General Güemes,Fuerte Esperanza,0,0,0,1,1,0,1,0,1
1519,CHACO,General Güemes,Juan José Castelli,1,0,0,1,1,1,1,1,0
1520,CHACO,General Güemes,Miraflores,0,0,0,0,1,0,0,1,0
1521,CHACO,General Güemes,Nueva Pompeya,0,0,0,1,0,0,0,1,1
1522,CHACO,General Güemes,Puerto Lavalle,0,0,0,0,0,0,0,0,0
1523,CHACO,General Güemes,Villa Río Bermejito,1,0,0,1,1,0,1,1,1
1524,CHACO,General Güemes,Wichi,0,0,0,0,0,0,0,1,1
1525,CHACO,General Güemes,Zaparinqui,0,0,0,0,0,0,0,0,0
1526,CHACO,Independencia,Avia Terai,1,0,0,1,1,1,1,1,1
1527,CHACO,Independencia,Campo Largo,1,0,0,1,1,1,1,0,0
1528,CHACO,Independencia,Fortín Las Chuñas,0,0,0,0,1,0,0,0,0
1529,CHACO,Independencia,Napenay,0,0,0,0,1,0,1,0,0
1530,CORDOBA,Cruz del Eje,La Higuera,1,0,0,0,1,0,1,1,0
1531,CORDOBA,Cruz del Eje,Las Cañadas,0,0,0,0,0,0,1,0,0
